id,subtaskID,answer
122737,3,5.94
122737,4,0
122738,3,4.42
122738,4,0
122739,3,5.56
122739,4,1
122740,3,7.61
122740,4,1
122741,3,1.14
122741,4,0
122742,3,8.55
122742,4,1
122743,3,8.18
122743,4,0
122744,3,9.73
122744,4,0
122745,3,1.88
122745,4,1
122746,3,7.34
122746,4,0
122747,3,7.36
122747,4,0
122748,3,9.7
122748,4,0
122749,3,4.87
122749,4,0
122750,3,7.47
122750,4,1
122751,3,2.07
122751,4,1
122752,3,8.2
122752,4,0
122753,3,9.57
122753,4,1
122754,3,2.19
122754,4,1
122755,3,8.28
122755,4,0
122756,3,3.79
122756,4,0
122757,3,3.85
122757,4,1
122758,3,7.05
122758,4,0
122759,3,1.64
122759,4,1
122760,3,6.62
122760,4,0
122761,3,8.66
122761,4,0
122762,3,9.15
122762,4,1
122763,3,3.23
122763,4,1
122764,3,1.47
122764,4,0
122765,3,1.18
122765,4,0
122766,3,3.76
122766,4,0
122767,3,4.7
122767,4,1
122768,3,4.01
122768,4,0
122769,3,8.9
122769,4,0
122770,3,1.62
122770,4,0
122771,3,4.2
122771,4,1
122772,3,4.89
122772,4,0
122773,3,7.1
122773,4,0
122774,3,1.51
122774,4,0
122775,3,4.43
122775,4,0
122776,3,6.78
122776,4,1
122777,3,7.6
122777,4,0
122778,3,2.79
122778,4,0
122779,3,8.07
122779,4,0
122780,3,1.91
122780,4,0
122781,3,3.93
122781,4,0
122782,3,4.89
122782,4,0
122783,3,1.1
122783,4,1
122784,3,5.67
122784,4,0
122785,3,1.93
122785,4,1
122786,3,2.02
122786,4,1
122787,3,6.0
122787,4,1
122788,3,7.34
122788,4,0
122789,3,2.84
122789,4,0
122790,3,4.58
122790,4,0
122791,3,6.45
122791,4,1
122792,3,5.35
122792,4,1
122793,3,6.68
122793,4,1
122794,3,6.91
122794,4,1
122795,3,2.3
122795,4,0
122796,3,1.69
122796,4,0
122797,3,9.33
122797,4,1
122798,3,3.68
122798,4,1
122799,3,7.26
122799,4,0
122800,3,6.61
122800,4,0
122801,3,5.98
122801,4,0
122802,3,1.14
122802,4,0
122803,3,4.36
122803,4,0
122804,3,7.08
122804,4,0
122805,3,7.05
122805,4,1
122806,3,3.82
122806,4,1
122807,3,3.25
122807,4,1
122808,3,8.79
122808,4,0
122809,3,2.05
122809,4,0
122810,3,2.39
122810,4,0
122811,3,2.92
122811,4,0
122812,3,8.95
122812,4,0
122813,3,7.95
122813,4,1
122814,3,7.31
122814,4,0
122815,3,1.45
122815,4,0
122816,3,1.14
122816,4,1
122817,3,9.43
122817,4,0
122818,3,5.05
122818,4,0
122819,3,2.98
122819,4,0
122820,3,8.56
122820,4,1
122821,3,7.65
122821,4,1
122822,3,9.79
122822,4,0
122823,3,5.48
122823,4,0
122824,3,4.9
122824,4,0
122825,3,9.01
122825,4,0
122826,3,9.23
122826,4,1
122827,3,8.75
122827,4,1
122828,3,4.91
122828,4,0
122829,3,4.95
122829,4,0
122830,3,6.31
122830,4,0
122831,3,5.92
122831,4,0
122832,3,3.18
122832,4,1
122833,3,2.84
122833,4,0
122834,3,2.79
122834,4,0
122835,3,1.45
122835,4,1
122836,3,1.12
122836,4,0
122837,3,4.2
122837,4,1
122838,3,3.44
122838,4,1
122839,3,9.2
122839,4,0
122840,3,5.13
122840,4,0
122841,3,2.94
122841,4,0
122842,3,7.06
122842,4,1
122843,3,4.35
122843,4,0
122844,3,8.55
122844,4,1
122845,3,4.45
122845,4,1
122846,3,9.39
122846,4,0
122847,3,8.08
122847,4,0
122848,3,6.55
122848,4,0
122849,3,3.28
122849,4,0
122850,3,5.69
122850,4,0
122851,3,7.94
122851,4,0
122852,3,9.29
122852,4,1
122853,3,8.2
122853,4,0
122854,3,3.42
122854,4,1
122855,3,9.24
122855,4,0
122856,3,7.0
122856,4,1
122857,3,8.09
122857,4,1
122858,3,6.67
122858,4,0
122859,3,6.74
122859,4,1
122860,3,4.85
122860,4,1
122861,3,5.82
122861,4,0
122862,3,9.43
122862,4,1
122863,3,4.77
122863,4,0
122864,3,3.63
122864,4,0
122865,3,6.39
122865,4,0
122866,3,3.71
122866,4,1
122867,3,4.67
122867,4,0
122868,3,5.42
122868,4,1
122869,3,2.89
122869,4,0
122870,3,7.88
122870,4,1
122871,3,1.1
122871,4,0
122872,3,3.34
122872,4,1
122873,3,2.01
122873,4,0
122874,3,1.63
122874,4,1
122875,3,9.48
122875,4,1
122876,3,8.94
122876,4,0
122877,3,8.44
122877,4,0
122878,3,1.99
122878,4,0
122879,3,1.07
122879,4,1
122880,3,3.25
122880,4,1
122881,3,5.98
122881,4,0
122882,3,4.21
122882,4,0
122883,3,1.69
122883,4,1
122884,3,8.1
122884,4,0
122885,3,2.94
122885,4,0
122886,3,9.58
122886,4,1
122887,3,6.69
122887,4,0
122888,3,5.55
122888,4,0
122889,3,3.09
122889,4,0
122890,3,1.92
122890,4,0
122891,3,1.7
122891,4,0
122892,3,5.53
122892,4,1
122893,3,5.69
122893,4,0
122894,3,7.09
122894,4,0
122895,3,4.1
122895,4,1
122896,3,7.74
122896,4,0
122897,3,1.12
122897,4,0
122898,3,2.44
122898,4,0
122899,3,4.7
122899,4,1
122900,3,7.25
122900,4,0
122901,3,5.4
122901,4,0
122902,3,2.49
122902,4,1
122903,3,8.77
122903,4,0
122904,3,7.59
122904,4,1
122905,3,3.67
122905,4,1
122906,3,1.75
122906,4,0
122907,3,4.73
122907,4,1
122908,3,9.02
122908,4,1
122909,3,2.09
122909,4,0
122910,3,1.95
122910,4,1
122911,3,2.07
122911,4,1
122912,3,6.47
122912,4,1
122913,3,2.5
122913,4,0
122914,3,4.52
122914,4,0
122915,3,4.02
122915,4,1
122916,3,9.64
122916,4,1
122917,3,9.88
122917,4,0
122918,3,4.74
122918,4,1
122919,3,8.84
122919,4,0
122920,3,7.27
122920,4,0
122921,3,7.78
122921,4,0
122922,3,5.5
122922,4,0
122923,3,5.92
122923,4,0
122924,3,6.68
122924,4,1
122925,3,9.51
122925,4,1
122926,3,6.45
122926,4,1
122927,3,9.4
122927,4,0
122928,3,2.29
122928,4,1
122929,3,5.61
122929,4,0
122930,3,4.53
122930,4,0
122931,3,7.11
122931,4,1
122932,3,5.57
122932,4,0
122933,3,7.99
122933,4,1
122934,3,8.13
122934,4,0
122935,3,7.06
122935,4,0
122936,3,6.05
122936,4,0
122937,3,3.0
122937,4,1
122938,3,3.28
122938,4,0
122939,3,7.58
122939,4,0
122940,3,5.82
122940,4,0
122941,3,5.19
122941,4,1
122942,3,8.59
122942,4,0
122943,3,2.15
122943,4,1
122944,3,8.12
122944,4,1
122945,3,5.6
122945,4,0
122946,3,8.69
122946,4,0
122947,3,5.36
122947,4,0
122948,3,1.68
122948,4,1
122949,3,6.83
122949,4,1
122950,3,9.12
122950,4,1
122951,3,2.87
122951,4,1
122952,3,8.9
122952,4,1
122953,3,2.64
122953,4,1
122954,3,9.71
122954,4,1
122955,3,5.91
122955,4,0
122956,3,1.67
122956,4,1
122957,3,5.62
122957,4,1
122958,3,4.9
122958,4,1
122959,3,9.48
122959,4,1
122960,3,3.89
122960,4,0
122961,3,1.63
122961,4,1
122962,3,4.35
122962,4,0
122963,3,7.36
122963,4,1
122964,3,5.18
122964,4,1
122965,3,1.41
122965,4,0
122966,3,7.38
122966,4,0
122967,3,4.41
122967,4,1
122968,3,6.96
122968,4,0
122969,3,4.36
122969,4,0
122970,3,8.24
122970,4,0
122971,3,1.93
122971,4,1
122972,3,1.6
122972,4,1
122973,3,4.83
122973,4,1
122974,3,8.04
122974,4,0
122975,3,4.15
122975,4,1
122976,3,5.66
122976,4,0
122977,3,1.13
122977,4,0
122978,3,6.58
122978,4,0
122979,3,4.48
122979,4,1
122980,3,2.75
122980,4,1
122981,3,4.52
122981,4,1
122982,3,9.17
122982,4,0
122983,3,6.45
122983,4,0
122984,3,6.89
122984,4,1
122985,3,8.67
122985,4,0
122986,3,6.69
122986,4,1
122987,3,3.76
122987,4,0
122988,3,7.45
122988,4,1
122989,3,4.48
122989,4,1
122990,3,3.82
122990,4,1
122991,3,6.4
122991,4,1
122992,3,4.82
122992,4,1
122993,3,7.52
122993,4,0
122994,3,2.69
122994,4,0
122995,3,6.26
122995,4,1
122996,3,4.45
122996,4,1
122997,3,5.06
122997,4,1
122998,3,8.17
122998,4,1
122999,3,5.94
122999,4,0
123000,3,3.38
123000,4,1
123001,3,7.73
123001,4,0
123002,3,3.92
123002,4,0
123003,3,8.43
123003,4,0
123004,3,7.25
123004,4,0
123005,3,6.89
123005,4,0
123006,3,3.38
123006,4,0
123007,3,7.99
123007,4,0
123008,3,8.0
123008,4,0
123009,3,9.85
123009,4,1
123010,3,1.8
123010,4,0
123011,3,7.73
123011,4,0
123012,3,4.89
123012,4,0
123013,3,5.18
123013,4,1
123014,3,1.3
123014,4,0
123015,3,9.0
123015,4,0
123016,3,6.02
123016,4,1
123017,3,8.72
123017,4,1
123018,3,3.91
123018,4,1
123019,3,2.81
123019,4,1
123020,3,3.93
123020,4,0
123021,3,4.93
123021,4,0
123022,3,8.43
123022,4,1
123023,3,7.73
123023,4,0
123024,3,6.19
123024,4,1
123025,3,9.71
123025,4,0
123026,3,9.99
123026,4,0
123027,3,9.4
123027,4,0
123028,3,8.26
123028,4,1
123029,3,1.05
123029,4,0
123030,3,3.17
123030,4,0
123031,3,3.74
123031,4,0
123032,3,2.17
123032,4,1
123033,3,9.03
123033,4,0
123034,3,8.05
123034,4,0
123035,3,1.12
123035,4,1
123036,3,6.89
123036,4,0
123037,3,1.14
123037,4,0
123038,3,7.88
123038,4,1
123039,3,7.36
123039,4,1
123040,3,1.35
123040,4,0
123041,3,5.6
123041,4,1
123042,3,6.07
123042,4,1
123043,3,4.73
123043,4,0
123044,3,6.28
123044,4,0
123045,3,1.62
123045,4,0
123046,3,7.81
123046,4,0
123047,3,7.09
123047,4,0
123048,3,4.5
123048,4,1
123049,3,6.13
123049,4,0
123050,3,9.35
123050,4,1
123051,3,4.34
123051,4,1
123052,3,5.75
123052,4,0
123053,3,5.22
123053,4,0
123054,3,9.83
123054,4,1
123055,3,8.75
123055,4,1
123056,3,7.44
123056,4,0
123057,3,5.54
123057,4,1
123058,3,5.09
123058,4,1
123059,3,4.26
123059,4,1
123060,3,4.36
123060,4,0
123061,3,9.33
123061,4,1
123062,3,5.5
123062,4,0
123063,3,6.8
123063,4,0
123064,3,6.84
123064,4,1
123065,3,5.99
123065,4,0
123066,3,6.72
123066,4,1
123067,3,4.72
123067,4,1
123068,3,7.35
123068,4,1
123069,3,6.22
123069,4,0
123070,3,8.54
123070,4,1
123071,3,1.55
123071,4,1
123072,3,8.01
123072,4,0
123073,3,2.54
123073,4,0
123074,3,8.54
123074,4,1
123075,3,7.17
123075,4,1
123076,3,5.82
123076,4,1
123077,3,9.58
123077,4,0
123078,3,2.38
123078,4,0
123079,3,8.5
123079,4,1
123080,3,9.29
123080,4,1
123081,3,7.67
123081,4,1
123082,3,4.19
123082,4,1
123083,3,7.32
123083,4,0
123084,3,4.81
123084,4,1
123085,3,9.24
123085,4,1
123086,3,8.93
123086,4,1
123087,3,7.22
123087,4,0
123088,3,2.9
123088,4,0
123089,3,9.79
123089,4,1
123090,3,2.77
123090,4,0
123091,3,8.2
123091,4,1
123092,3,8.22
123092,4,0
123093,3,2.8
123093,4,0
123094,3,9.08
123094,4,0
123095,3,6.43
123095,4,0
123096,3,5.19
123096,4,0
123097,3,7.98
123097,4,1
123098,3,4.02
123098,4,0
123099,3,4.92
123099,4,1
123100,3,8.35
123100,4,1
123101,3,9.03
123101,4,0
123102,3,1.77
123102,4,0
123103,3,8.1
123103,4,0
123104,3,2.9
123104,4,1
123105,3,5.27
123105,4,1
123106,3,3.42
123106,4,1
123107,3,1.67
123107,4,0
123108,3,2.33
123108,4,0
123109,3,9.87
123109,4,0
123110,3,9.71
123110,4,1
123111,3,1.08
123111,4,0
123112,3,8.18
123112,4,1
123113,3,6.68
123113,4,0
123114,3,3.09
123114,4,1
123115,3,8.44
123115,4,1
123116,3,4.2
123116,4,0
123117,3,3.72
123117,4,1
123118,3,2.89
123118,4,1
123119,3,9.08
123119,4,1
123120,3,4.08
123120,4,0
123121,3,9.88
123121,4,1
123122,3,1.74
123122,4,1
123123,3,8.46
123123,4,0
123124,3,6.07
123124,4,1
123125,3,2.4
123125,4,1
123126,3,6.23
123126,4,1
123127,3,3.73
123127,4,1
123128,3,6.62
123128,4,1
123129,3,2.57
123129,4,0
123130,3,1.74
123130,4,0
123131,3,9.86
123131,4,1
123132,3,8.4
123132,4,1
123133,3,3.54
123133,4,1
123134,3,5.13
123134,4,0
123135,3,4.12
123135,4,1
123136,3,7.0
123136,4,1
123137,3,6.98
123137,4,1
123138,3,3.82
123138,4,0
123139,3,2.14
123139,4,0
123140,3,9.91
123140,4,0
123141,3,9.46
123141,4,1
123142,3,2.76
123142,4,1
123143,3,5.24
123143,4,0
123144,3,5.43
123144,4,1
123145,3,7.18
123145,4,1
123146,3,4.25
123146,4,0
123147,3,8.2
123147,4,1
123148,3,3.95
123148,4,1
123149,3,4.75
123149,4,1
123150,3,2.13
123150,4,0
123151,3,9.01
123151,4,0
123152,3,2.58
123152,4,0
123153,3,7.63
123153,4,1
123154,3,5.41
123154,4,0
123155,3,4.62
123155,4,1
123156,3,5.97
123156,4,0
123157,3,7.67
123157,4,0
123158,3,2.27
123158,4,1
123159,3,8.69
123159,4,0
123160,3,3.51
123160,4,1
123161,3,5.42
123161,4,1
123162,3,8.43
123162,4,1
123163,3,6.43
123163,4,1
123164,3,9.73
123164,4,1
123165,3,4.34
123165,4,1
123166,3,4.37
123166,4,0
123167,3,9.45
123167,4,1
123168,3,1.78
123168,4,0
123169,3,7.57
123169,4,0
123170,3,8.16
123170,4,1
123171,3,9.9
123171,4,0
123172,3,2.98
123172,4,1
123173,3,5.68
123173,4,1
123174,3,3.25
123174,4,1
123175,3,7.77
123175,4,0
123176,3,8.84
123176,4,1
123177,3,1.48
123177,4,1
123178,3,7.75
123178,4,1
123179,3,3.39
123179,4,0
123180,3,4.16
123180,4,0
123181,3,3.65
123181,4,1
123182,3,9.29
123182,4,0
123183,3,9.5
123183,4,1
123184,3,2.87
123184,4,1
123185,3,8.07
123185,4,0
123186,3,5.21
123186,4,0
123187,3,7.95
123187,4,0
123188,3,2.39
123188,4,1
123189,3,7.84
123189,4,0
123190,3,6.37
123190,4,0
123191,3,9.42
123191,4,1
123192,3,4.58
123192,4,1
123193,3,5.28
123193,4,0
123194,3,1.27
123194,4,0
123195,3,1.41
123195,4,0
123196,3,5.6
123196,4,1
123197,3,7.03
123197,4,1
123198,3,5.59
123198,4,0
123199,3,2.11
123199,4,1
123200,3,1.31
123200,4,0
123201,3,8.68
123201,4,0
123202,3,8.55
123202,4,0
123203,3,8.16
123203,4,0
123204,3,5.04
123204,4,0
123205,3,4.02
123205,4,1
123206,3,7.52
123206,4,1
123207,3,9.23
123207,4,1
123208,3,3.53
123208,4,1
123209,3,7.26
123209,4,0
123210,3,8.21
123210,4,1
123211,3,1.5
123211,4,0
123212,3,2.13
123212,4,0
123213,3,2.9
123213,4,1
123214,3,7.1
123214,4,0
123215,3,8.52
123215,4,1
123216,3,4.49
123216,4,1
123217,3,3.86
123217,4,0
123218,3,8.44
123218,4,1
123219,3,1.79
123219,4,0
123220,3,3.11
123220,4,0
123221,3,3.63
123221,4,0
123222,3,9.65
123222,4,0
123223,3,1.37
123223,4,0
123224,3,3.39
123224,4,0
123225,3,6.88
123225,4,1
123226,3,3.86
123226,4,1
123227,3,6.58
123227,4,0
123228,3,8.96
123228,4,1
123229,3,4.15
123229,4,0
123230,3,3.53
123230,4,1
123231,3,5.1
123231,4,1
123232,3,7.44
123232,4,0
123233,3,4.12
123233,4,1
123234,3,9.91
123234,4,1
123235,3,3.5
123235,4,1
123236,3,1.71
123236,4,0
123237,3,8.65
123237,4,1
123238,3,4.09
123238,4,1
123239,3,5.87
123239,4,1
123240,3,2.67
123240,4,1
123241,3,5.08
123241,4,1
123242,3,1.56
123242,4,0
123243,3,3.16
123243,4,1
123244,3,6.36
123244,4,1
123245,3,4.07
123245,4,0
123246,3,5.02
123246,4,1
123247,3,2.7
123247,4,1
123248,3,5.24
123248,4,1
123249,3,9.14
123249,4,1
123250,3,7.78
123250,4,1
123251,3,2.59
123251,4,1
123252,3,8.36
123252,4,1
123253,3,9.47
123253,4,0
123254,3,1.06
123254,4,1
123255,3,8.78
123255,4,1
123256,3,4.7
123256,4,1
123257,3,8.71
123257,4,1
123258,3,9.06
123258,4,0
123259,3,3.66
123259,4,1
123260,3,7.22
123260,4,0
123261,3,4.96
123261,4,1
123262,3,2.66
123262,4,1
123263,3,6.43
123263,4,1
123264,3,8.48
123264,4,1
123265,3,2.56
123265,4,0
123266,3,5.78
123266,4,1
123267,3,7.14
123267,4,1
123268,3,3.7
123268,4,1
123269,3,7.6
123269,4,0
123270,3,2.48
123270,4,0
123271,3,4.51
123271,4,1
123272,3,9.12
123272,4,1
123273,3,2.96
123273,4,0
123274,3,6.93
123274,4,1
123275,3,1.95
123275,4,0
123276,3,6.1
123276,4,0
123277,3,7.3
123277,4,1
123278,3,4.6
123278,4,0
123279,3,9.48
123279,4,1
123280,3,8.44
123280,4,0
123281,3,8.02
123281,4,1
123282,3,6.19
123282,4,0
123283,3,4.25
123283,4,0
123284,3,9.83
123284,4,0
123285,3,3.04
123285,4,0
123286,3,6.35
123286,4,0
123287,3,7.3
123287,4,0
123288,3,6.93
123288,4,1
123289,3,3.01
123289,4,0
123290,3,2.55
123290,4,0
123291,3,7.73
123291,4,1
123292,3,9.44
123292,4,1
123293,3,4.81
123293,4,1
123294,3,3.34
123294,4,0
123295,3,8.04
123295,4,1
123296,3,4.13
123296,4,0
123297,3,2.04
123297,4,0
123298,3,7.23
123298,4,0
123299,3,2.96
123299,4,0
123300,3,6.53
123300,4,0
123301,3,2.24
123301,4,1
123302,3,4.23
123302,4,0
123303,3,7.71
123303,4,1
123304,3,5.3
123304,4,0
123305,3,8.15
123305,4,1
123306,3,8.25
123306,4,0
123307,3,6.02
123307,4,0
123308,3,1.76
123308,4,0
123309,3,4.23
123309,4,0
123310,3,8.57
123310,4,1
123311,3,2.64
123311,4,1
123312,3,8.28
123312,4,1
123313,3,7.86
123313,4,0
123314,3,5.13
123314,4,0
123315,3,2.84
123315,4,1
123316,3,2.07
123316,4,1
123317,3,1.69
123317,4,0
123318,3,5.78
123318,4,1
123319,3,9.43
123319,4,1
123320,3,4.67
123320,4,1
123321,3,6.89
123321,4,1
123322,3,9.74
123322,4,0
123323,3,9.35
123323,4,1
123324,3,1.62
123324,4,1
123325,3,3.15
123325,4,0
123326,3,6.52
123326,4,0
123327,3,1.4
123327,4,0
123328,3,1.69
123328,4,0
123329,3,3.08
123329,4,0
123330,3,4.63
123330,4,1
123331,3,1.42
123331,4,1
123332,3,6.51
123332,4,0
123333,3,9.09
123333,4,1
123334,3,1.95
123334,4,1
123335,3,7.75
123335,4,1
123336,3,7.08
123336,4,1
123337,3,3.5
123337,4,0
123338,3,4.56
123338,4,1
123339,3,6.01
123339,4,1
123340,3,8.45
123340,4,1
123341,3,2.41
123341,4,1
123342,3,2.51
123342,4,0
123343,3,7.39
123343,4,0
123344,3,3.08
123344,4,1
123345,3,9.72
123345,4,0
123346,3,9.62
123346,4,0
123347,3,8.53
123347,4,0
123348,3,9.41
123348,4,0
123349,3,4.42
123349,4,0
123350,3,6.67
123350,4,0
123351,3,1.82
123351,4,1
123352,3,5.78
123352,4,0
123353,3,8.03
123353,4,0
123354,3,7.58
123354,4,0
123355,3,9.04
123355,4,0
123356,3,8.5
123356,4,1
123357,3,9.49
123357,4,0
123358,3,4.88
123358,4,1
123359,3,7.91
123359,4,1
123360,3,3.26
123360,4,1
123361,3,3.25
123361,4,1
123362,3,5.63
123362,4,0
123363,3,9.11
123363,4,1
123364,3,3.93
123364,4,0
123365,3,6.03
123365,4,1
123366,3,1.06
123366,4,0
123367,3,7.27
123367,4,0
123368,3,4.56
123368,4,0
123369,3,2.9
123369,4,1
123370,3,7.04
123370,4,1
123371,3,4.97
123371,4,0
123372,3,4.6
123372,4,1
123373,3,6.57
123373,4,0
123374,3,9.91
123374,4,0
123375,3,9.98
123375,4,1
123376,3,6.94
123376,4,0
123377,3,4.88
123377,4,0
123378,3,9.45
123378,4,0
123379,3,1.59
123379,4,0
123380,3,3.0
123380,4,0
123381,3,5.47
123381,4,0
123382,3,4.75
123382,4,1
123383,3,2.17
123383,4,1
123384,3,4.76
123384,4,0
123385,3,8.17
123385,4,1
123386,3,1.76
123386,4,1
123387,3,4.06
123387,4,0
123388,3,1.15
123388,4,1
123389,3,2.44
123389,4,1
123390,3,2.47
123390,4,0
123391,3,3.11
123391,4,0
123392,3,8.51
123392,4,0
123393,3,3.74
123393,4,0
123394,3,3.08
123394,4,1
123395,3,3.5
123395,4,0
123396,3,4.78
123396,4,1
123397,3,2.92
123397,4,1
123398,3,6.17
123398,4,1
123399,3,8.72
123399,4,0
123400,3,6.25
123400,4,1
123401,3,8.03
123401,4,0
123402,3,3.76
123402,4,1
123403,3,7.28
123403,4,1
123404,3,4.58
123404,4,0
123405,3,1.06
123405,4,1
123406,3,3.48
123406,4,0
123407,3,6.09
123407,4,1
123408,3,9.14
123408,4,0
123409,3,5.62
123409,4,0
123410,3,1.46
123410,4,1
123411,3,4.69
123411,4,0
123412,3,8.25
123412,4,0
123413,3,3.86
123413,4,1
123414,3,8.36
123414,4,0
123415,3,1.81
123415,4,1
123416,3,5.05
123416,4,0
123417,3,6.64
123417,4,0
123418,3,1.75
123418,4,1
123419,3,3.99
123419,4,0
123420,3,1.46
123420,4,1
123421,3,7.83
123421,4,0
123422,3,4.01
123422,4,1
123423,3,7.24
123423,4,1
123424,3,2.45
123424,4,1
123425,3,2.88
123425,4,0
123426,3,7.84
123426,4,1
123427,3,5.93
123427,4,0
123428,3,3.41
123428,4,1
123429,3,4.67
123429,4,1
123430,3,7.12
123430,4,0
123431,3,8.45
123431,4,1
123432,3,4.53
123432,4,0
123433,3,8.23
123433,4,0
123434,3,6.77
123434,4,0
123435,3,4.1
123435,4,1
123436,3,9.06
123436,4,1
123437,3,2.1
123437,4,0
123438,3,4.7
123438,4,1
123439,3,8.88
123439,4,0
123440,3,8.43
123440,4,0
123441,3,5.91
123441,4,1
123442,3,4.57
123442,4,1
123443,3,6.91
123443,4,0
123444,3,4.24
123444,4,1
123445,3,1.31
123445,4,1
123446,3,1.73
123446,4,1
123447,3,5.0
123447,4,0
123448,3,9.9
123448,4,0
123449,3,2.52
123449,4,0
123450,3,6.93
123450,4,0
123451,3,5.56
123451,4,0
123452,3,3.6
123452,4,0
123453,3,7.91
123453,4,0
123454,3,4.7
123454,4,1
123455,3,6.57
123455,4,1
123456,3,6.08
123456,4,1
123457,3,6.8
123457,4,0
123458,3,9.41
123458,4,0
123459,3,3.51
123459,4,0
123460,3,6.01
123460,4,1
123461,3,6.43
123461,4,0
123462,3,8.37
123462,4,0
123463,3,5.24
123463,4,0
123464,3,9.93
123464,4,0
123465,3,6.87
123465,4,0
123466,3,7.89
123466,4,1
123467,3,6.42
123467,4,1
123468,3,1.93
123468,4,1
123469,3,3.59
123469,4,1
123470,3,7.06
123470,4,0
123471,3,2.22
123471,4,0
123472,3,7.09
123472,4,0
123473,3,9.5
123473,4,0
123474,3,7.14
123474,4,1
123475,3,1.01
123475,4,1
123476,3,3.48
123476,4,0
123477,3,1.17
123477,4,1
123478,3,7.23
123478,4,1
123479,3,3.91
123479,4,1
123480,3,7.72
123480,4,1
123481,3,3.26
123481,4,1
123482,3,2.18
123482,4,1
123483,3,2.1
123483,4,1
123484,3,1.4
123484,4,0
123485,3,9.97
123485,4,1
123486,3,5.31
123486,4,1
123487,3,4.7
123487,4,0
123488,3,5.19
123488,4,0
123489,3,6.6
123489,4,0
123490,3,3.33
123490,4,1
123491,3,5.34
123491,4,1
123492,3,4.84
123492,4,1
123493,3,7.52
123493,4,1
123494,3,3.66
123494,4,0
123495,3,8.25
123495,4,1
123496,3,1.45
123496,4,1
123497,3,6.33
123497,4,1
123498,3,6.08
123498,4,1
123499,3,4.26
123499,4,1
123500,3,1.81
123500,4,1
123501,3,2.15
123501,4,1
123502,3,9.26
123502,4,1
123503,3,2.36
123503,4,1
123504,3,7.43
123504,4,1
123505,3,7.54
123505,4,0
123506,3,7.28
123506,4,1
123507,3,6.45
123507,4,1
123508,3,7.09
123508,4,1
123509,3,6.53
123509,4,1
123510,3,3.66
123510,4,1
123511,3,7.81
123511,4,1
123512,3,2.96
123512,4,1
123513,3,3.93
123513,4,0
123514,3,6.34
123514,4,0
123515,3,1.38
123515,4,1
123516,3,3.91
123516,4,0
123517,3,8.54
123517,4,0
123518,3,4.08
123518,4,1
123519,3,8.32
123519,4,0
123520,3,8.48
123520,4,0
123521,3,5.49
123521,4,0
123522,3,1.93
123522,4,1
123523,3,6.8
123523,4,1
123524,3,8.02
123524,4,0
123525,3,9.02
123525,4,0
123526,3,7.41
123526,4,0
123527,3,5.99
123527,4,1
123528,3,1.12
123528,4,0
123529,3,8.34
123529,4,0
123530,3,9.62
123530,4,0
123531,3,9.09
123531,4,0
123532,3,1.77
123532,4,0
123533,3,4.46
123533,4,1
123534,3,6.46
123534,4,1
123535,3,3.03
123535,4,1
123536,3,1.85
123536,4,1
123537,3,2.24
123537,4,1
123538,3,2.59
123538,4,0
123539,3,9.79
123539,4,0
123540,3,5.79
123540,4,1
123541,3,1.59
123541,4,1
123542,3,6.24
123542,4,0
123543,3,3.88
123543,4,0
123544,3,3.75
123544,4,0
123545,3,5.4
123545,4,1
123546,3,7.14
123546,4,0
123547,3,7.25
123547,4,0
123548,3,6.69
123548,4,0
123549,3,7.0
123549,4,1
123550,3,7.24
123550,4,0
123551,3,3.31
123551,4,0
123552,3,8.86
123552,4,1
123553,3,9.95
123553,4,0
123554,3,6.57
123554,4,0
123555,3,7.06
123555,4,0
123556,3,3.56
123556,4,1
123557,3,5.43
123557,4,0
123558,3,8.65
123558,4,0
123559,3,3.03
123559,4,1
123560,3,9.67
123560,4,1
123561,3,3.54
123561,4,0
123562,3,6.27
123562,4,1
123563,3,7.94
123563,4,1
123564,3,1.51
123564,4,0
123565,3,9.78
123565,4,0
123566,3,5.9
123566,4,1
123567,3,1.43
123567,4,1
123568,3,8.38
123568,4,1
123569,3,5.71
123569,4,0
123570,3,7.2
123570,4,1
123571,3,6.39
123571,4,0
123572,3,6.52
123572,4,0
123573,3,9.79
123573,4,1
123574,3,6.25
123574,4,1
123575,3,9.04
123575,4,0
123576,3,6.77
123576,4,0
123577,3,9.97
123577,4,1
123578,3,7.32
123578,4,1
123579,3,4.04
123579,4,0
123580,3,9.2
123580,4,1
123581,3,7.59
123581,4,1
123582,3,1.51
123582,4,0
123583,3,8.5
123583,4,1
123584,3,3.98
123584,4,1
123585,3,6.65
123585,4,1
123586,3,7.81
123586,4,1
123587,3,3.77
123587,4,1
123588,3,9.41
123588,4,0
123589,3,8.11
123589,4,1
123590,3,6.26
123590,4,0
123591,3,4.11
123591,4,0
123592,3,1.56
123592,4,0
123593,3,1.69
123593,4,1
123594,3,2.46
123594,4,1
123595,3,5.49
123595,4,0
123596,3,5.07
123596,4,1
123597,3,9.47
123597,4,0
123598,3,2.04
123598,4,1
123599,3,9.87
123599,4,1
123600,3,4.49
123600,4,0
123601,3,6.55
123601,4,1
123602,3,6.83
123602,4,1
123603,3,5.1
123603,4,0
123604,3,9.46
123604,4,1
123605,3,2.22
123605,4,0
123606,3,2.36
123606,4,1
123607,3,3.36
123607,4,1
123608,3,6.24
123608,4,1
123609,3,8.81
123609,4,0
123610,3,2.14
123610,4,0
